run_id,pipeline,segment,speaker,source,sentence_type,quote_intent,passage_ref,quote_text,verified,match_ratio,match_chapter,match_snippet
rand_v16_trevelyan_for_blackstone,random,A House of Judgment: What Bleak House Reveals About Victorian Society,Oliver Trevelyan,tagged,quote_reading,quotation,c19:p91,"""Oh! A child!"" says Mr. Guppy, throwing on the admiring Mrs. Snagsby the regular acute professional eye which is thrown on British jurymen.",True,1.000,c19,".
“Oh! A child!” says Mr. Guppy, throwing on the admiring Mrs. Snagsby
the regular acute professional eye which is thrown on British
jurymen. “Now, ma’am, perhaps you’ll have the"
rand_v16_trevelyan_for_blackstone,random,A House of Judgment: What Bleak House Reveals About Victorian Society,Oliver Trevelyan,inline,analysis,quotation,c19:p91,The regular acute professional eye which is thrown on British jurymen.,True,1.000,c19,"y
the regular acute professional eye which is thrown on British
jurymen. “Now, ma’am, perhaps you’ll have the"
rand_v16_trevelyan_for_blackstone,random,A House of Judgment: What Bleak House Reveals About Victorian Society,Eleanor Hartley,tagged,quote_reading,quotation,c17:p100,"""That she was, if there were any ties of blood in such a case, the child's aunt.",False,0.611,c17,"me was an assumed one. That she was, if there
were any ties of blood in such a case, the child’s aunt. That more
than th"
rand_v16_trevelyan_for_blackstone,random,A House of Judgment: What Bleak House Reveals About Victorian Society,Eleanor Hartley,tagged,quote_reading,quotation,c17:p100,"That more than this she would never — and he was well persuaded of the steadfastness of her resolution — for any human consideration disclose.""",True,1.000,c17,"at more
than this she would never (and he was well persuaded of the
steadfa"
rand_v16_trevelyan_for_blackstone,random,A House of Judgment: What Bleak House Reveals About Victorian Society,Eleanor Hartley,inline,analysis,quotation,c17:p100,For any human consideration.,False,0.000,,
rand_v16_trevelyan_for_blackstone,random,A House of Judgment: What Bleak House Reveals About Victorian Society,Caroline Woodcourt,tagged,quote_reading,quotation,c28:p47,"""Pray, Mr. Rouncewell,"" says my Lady, warning Sir Leicester off with the slightest gesture of her pretty hand, as if he were a fly.",True,1.000,c28,"Mr. Rouncewell,” says my Lady, warning Sir Leicester off with"
rand_v16_trevelyan_for_blackstone,random,A House of Judgment: What Bleak House Reveals About Victorian Society,Caroline Woodcourt,inline,analysis,uncertain,c28:p47,As if he were a fly.,True,0.844,c28,"lain to me what you mean.”
“Willingly, Lady Dedlock. There i"
rand_v16_trevelyan_for_blackstone,random,A House of Judgment: What Bleak House Reveals About Victorian Society,Oliver Trevelyan,tagged,quote_reading,quotation,c15:p116,No! You ain't angry with ME.,False,0.000,,
rand_v17_trevelyan_edmund,random,Opening: The Fog and the Labyrinth,Eleanor Hartley,tagged,quote_reading,quotation,c13:p60,Astonishing how they keep! They were presented to Mrs. Bayham Badger when she was in the Mediterranean.,True,0.892,c13,"p!” said Mr. Badger. “They were presented to
Mrs. Bayham Badger when she was in the Mediterranean.”
He invited Mr. Jarndyce to take a glass of"
rand_v17_trevelyan_edmund,random,Opening: The Fog and the Labyrinth,Eleanor Hartley,inline,analysis,uncertain,c13:p60,astonishing how they keep,True,1.000,c13,nishing how they keep!” said Mr. Badger. “They were presented to
rand_v17_trevelyan_edmund,random,Opening: The Fog and the Labyrinth,Edmund Leigh,tagged,quote_reading,quotation,c7:p65,You cannot shut it out.,True,1.000,c7,". You cannot
shut it out. Watt, there is a tall French clock be"
rand_v17_trevelyan_edmund,random,Opening: The Fog and the Labyrinth,Oliver Trevelyan,tagged,quote_reading,quotation,c59:p64,"The whole bileing of people was mixed up in the same business, and no other.",True,1.000,c59,"e whole bileing of people was mixed up in the same business, and no
other. And yet a married woman, possessing your"
rand_v17_trevelyan_edmund,random,Opening: The Fog and the Labyrinth,Eleanor Hartley,tagged,quote_reading,quotation,c60:p46,And will he get this appointment?,True,1.000,c60,"ind.”
“And will he get this appointment?” I asked.
“Why, little woman,” r"
rand_v17_trevelyan_edmund,random,Richard's Gamble: Charting a Young Man's Undoing,Eleanor Hartley,tagged,quote_reading,quotation,c39:p25,"He says simply: ""Mr. Carstone, you are represented by —""",True,0.874,c39,", you are represented by—”
“You said just now—a rock.”
“Yes, sir,” says Mr. Vho"
rand_v17_trevelyan_edmund,random,Richard's Gamble: Charting a Young Man's Undoing,Oliver Trevelyan,tagged,quote_reading,quotation,c33:p88,"Mr. Bogsby puts up 'The popular song of King Death, with chorus by the whole strength of the company.'",False,0.734,c33,"and non-professionals. Mr. Bogsby puts up “The popular song of King
Death, with chorus by the whole strength of the company,” as the
great Har"
rand_v17_trevelyan_edmund,random,Richard's Gamble: Charting a Young Man's Undoing,Eleanor Hartley,tagged,quote_reading,quotation,c38:p51,"Something seemed to rise in his throat that he could not possibly swallow. He put his hand there, coughed, made faces, tried again to swallow it, coughed again, made faces again, looked all round the room, and fluttered his papers.",True,1.000,c38,"”
Something seemed to rise in his throat that he could not possibly
swallow. He put his hand there, coughed, made faces, tried again to
swallow it, coughed again, made faces again, looked all round th"
rand_v17_trevelyan_edmund,random,Richard's Gamble: Charting a Young Man's Undoing,Edmund Leigh,tagged,quote_reading,quotation,c54:p55,"He says to Smallweed: ""Now, when you're ready, to come to anything that concerns Sir Leicester Dedlock, Baronet, here the gentleman sits, you know.""",True,0.774,c54,"Bucket after awaiting his
recovery, “to come to anything that concerns Sir Leicester Dedlock,
Baronet, here the gentleman sits, you know.”
“Haven’t I come to it, M"
rand_v17_trevelyan_edmund,random,Richard's Gamble: Charting a Young Man's Undoing,Oliver Trevelyan,tagged,quote_reading,quotation,c59:p8,"You're a pattern, you know, that's what you are. You're a pattern.",False,0.676,c59,"ur bed. You’re a pattern, you
know, that’s what you are,” said Mr. Bucket warmly; “you’re a
pattern.”
I to"
rand_v17_trevelyan_edmund,random,Richard's Gamble: Charting a Young Man's Undoing,Eleanor Hartley,tagged,quote_reading,quotation,c62:p82,"""Well! But this is a very remarkable document, Mr. Vholes,"" said Mr. Kenge.",True,1.000,c62,"ell! But this is a very remarkable document, Mr. Vholes,” said Mr.
Kenge.
Mr. Vholes said, “Very much so.”
“And a v"
rand_v17_trevelyan_edmund,random,Lady Dedlock's Shadows: Secrecy and Social Performance,Edmund Leigh,tagged,quote_reading,quotation,c60:p75,"A little music does occasionally stray in, but we are not musical in the law and soon eject it.",True,1.000,c60,"les. “A little music does
occasionally stray in, but we are not musical in the law and soon
eject it. I hope Mr. Jarndyce is as well as"
rand_v17_trevelyan_edmund,random,Lady Dedlock's Shadows: Secrecy and Social Performance,Oliver Trevelyan,inline,analysis,quotation,c60:p75,we are not musical in the law,True,1.000,c60,", but we are not musical in the law and soon
eject it. I hope Mr. Jar"
rand_v17_trevelyan_edmund,random,Lady Dedlock's Shadows: Secrecy and Social Performance,Eleanor Hartley,tagged,quote_reading,quotation,c11:p98,With the night comes a slouching figure through the tunnel-court to the outside of the iron gate.,True,1.000,c11,"the night comes a slouching figure through the tunnel-court to
the outside of the iron gate. It holds the gate with its hands and
looks"
rand_v17_trevelyan_edmund,random,Lady Dedlock's Shadows: Secrecy and Social Performance,Eleanor Hartley,tagged,quote_reading,quotation,c11:p98,"It holds the gate with its hands and looks in between the bars, stands looking in for a little while.",True,1.000,c11,"olds the gate with its hands and
looks in between the bars, stands looking in for a little while.
It then, with an old broom it carries, soft"
rand_v17_trevelyan_edmund,random,Lady Dedlock's Shadows: Secrecy and Social Performance,Oliver Trevelyan,inline,analysis,uncertain,c11:p98,stands looking in for a little while.,True,1.000,c11,"ds looking in for a little while.
It then, with an old broom it carries, soft"
rand_v17_trevelyan_edmund,random,Lady Dedlock's Shadows: Secrecy and Social Performance,Eleanor Hartley,tagged,quote_reading,quotation,c31:p83,"Of course, little woman — I can ensure his admission into the proper place by merely going there to enforce it, though it's a bad state of things when, in his condition, that is necessary.",True,0.786,c31,"forget.
“Of course, little woman,” observed my guardian, turning to me, “I
can ensure his admission into the proper place by merely going there
to enforce it, though it’s a bad state of things when, i"
rand_v17_trevelyan_edmund,random,Lady Dedlock's Shadows: Secrecy and Social Performance,Oliver Trevelyan,inline,punchline,uncertain,c31:p83,The wholesome loft-room by the stable,True,1.000,c31,"the
wholesome loft-room by the stable; we had better keep him there till
mor"
rand_v17_trevelyan_edmund,random,Lady Dedlock's Shadows: Secrecy and Social Performance,Oliver Trevelyan,tagged,quote_reading,quotation,c48:p39,"""Sir Leicester begs his Lady's pardon.",True,0.871,c48,"egs his Lady’s pardon. She was about to say?
“Only that Mr. Rouncewell is here"
rand_v17_trevelyan_edmund,random,Lady Dedlock's Shadows: Secrecy and Social Performance,Oliver Trevelyan,tagged,quote_reading,quotation,c48:p39,"She was about to say?""",True,0.898,c48,"o say?
“Only that Mr. Rouncewell is here (he has called by my"
rand_v17_trevelyan_edmund,random,Lady Dedlock's Shadows: Secrecy and Social Performance,Oliver Trevelyan,inline,analysis,quotation,c48:p39,She was about to say?,True,1.000,c48,"on. She was about to say?
“Only that Mr. Rouncewell is here ("
rand_v17_trevelyan_edmund,random,Lady Dedlock's Shadows: Secrecy and Social Performance,Oliver Trevelyan,inline,quote_setup,quotation,c26:p34,as he conveys his smoking saucer to his lips,True,1.000,c26,"trooper, pausing as he conveys his
smoking saucer to his lips.
“I’m something with"
rand_v17_trevelyan_edmund,random,Lady Dedlock's Shadows: Secrecy and Social Performance,Oliver Trevelyan,tagged,quote_reading,quotation,c26:p34,"How old ARE you, Phil?",True,1.000,c26,"e to
novelties.”
“How old ARE you, Phil?” asks the trooper, pa"
rand_v17_trevelyan_edmund,random,Jo the Crossing-Sweeper: Dickens' Indictment of Society,Oliver Trevelyan,tagged,quote_reading,quotation,c21:p51,"And then — this is the line that gets me every time — he observes that a close observer might detect, in both Judy's eye and her brother's, when their venerable grandsire anticipates his being gone, some little impatience to know when he may be going, and some resentful opinion that it is time he we",False,0.026,c21,"rather lay
with the thorns than the flowers, but she has in her time been
apprenticed to the art and mystery of artificial flower-making. A
close observer might perhaps detect both in her eye and her
"
rand_v17_trevelyan_edmund,random,Jo the Crossing-Sweeper: Dickens' Indictment of Society,Eleanor Hartley,tagged,quote_reading,quotation,c23:p152,"She cries out: 'Tom's at school, if you please, and learning so good! And little Emma, she's with Mrs. Blinder, miss, a-being took such care of!'",True,0.804,c23,"e,
and learning so good! And little Emma, she’s with Mrs. Blinder, miss,
a-being took such care of! And Tom, he would have been at school—and
Emma, she would have been left with Mrs. Bl"
rand_v17_trevelyan_edmund,random,Jo the Crossing-Sweeper: Dickens' Indictment of Society,Eleanor Hartley,tagged,quote_reading,quotation,c23:p152,"And then — this is the line that completely undoes me — 'Don't cry, if you please, miss!'",False,0.373,c23,"if you please, miss!”
“I can’t help it, Charley.”
“No, miss, nor I can’t help it,” says Charley. “And if you please,
miss, Mr. Jar"
rand_v17_trevelyan_edmund,random,Jo the Crossing-Sweeper: Dickens' Indictment of Society,Edmund Leigh,tagged,quote_reading,quotation,c13:p113,"I certainly did contemplate, afar off, the possibility of you and your pretty cousin here — don't be shy, Ada, don't be shy, my dear! — being in a mind to go through life together.",True,1.000,c13,"contemplate, afar off, the
possibility of you and your pretty cousin here (don’t be shy, Ada,
don’t be shy, my dear!) being in a"
rand_v17_trevelyan_edmund,random,Jo the Crossing-Sweeper: Dickens' Indictment of Society,Oliver Trevelyan,tagged,quote_reading,quotation,c60:p13,He is not easy about him; who CAN be?,True,1.000,c60,"has none. Yet he is not easy about
him; who CAN be?”
My dear girl had been t"
rand_v17_trevelyan_edmund,random,Intersecting Fates: The Web of Consequence,Eleanor Hartley,tagged,quote_reading,quotation,c41:p29,"I will not trouble you, Lady Dedlock. Pray spare yourself.",True,1.000,c41,"s the pen!
“I will not trouble you, Lady Dedlock. Pray spare yourself.”
“I have long expected this"
rand_v17_trevelyan_edmund,random,Intersecting Fates: The Web of Consequence,Edmund Leigh,tagged,quote_reading,quotation,c29:p61,"If your ladyship would wish to have the boy produced in corroboration of this statement, I can lay my hand upon him at any time.",True,1.000,c29,"adyship would wish to have the boy produced in
corroboration of this statement, I can lay my hand upon him at any
time.”
The wretched boy is nothing to my Lady, and she"
rand_v17_trevelyan_edmund,random,Intersecting Fates: The Web of Consequence,Edmund Leigh,inline,analysis,quotation,c29:p61,lay my hand upon him,True,1.000,c29,"nd upon him at any
time.”
The wretched boy is nothing to my"
rand_v17_trevelyan_edmund,random,Intersecting Fates: The Web of Consequence,Oliver Trevelyan,tagged,quote_reading,quotation,c56:p31,One might suppose I was a-moving in the fashionable circles and getting myself up for Almac's.,True,0.891,c56,"ne might suppose I was a-moving in the fashionable circles and
getting myself up for Almac’s,” says Mr. Bucket. “I begin to think I
mu"
rand_v17_trevelyan_edmund,random,Intersecting Fates: The Web of Consequence,Oliver Trevelyan,tagged,quote_reading,quotation,c56:p31,I begin to think I must be a swell in the Guards without knowing it.,True,1.000,c56,"says Mr. Bucket. “I begin to think I
must be a swell in the Guards without knowing it.”
Ever looking about,"
rand_v17_trevelyan_edmund,random,Intersecting Fates: The Web of Consequence,Edmund Leigh,tagged,quote_reading,quotation,c40:p31,Hundreds of thousands of pounds!,True,1.000,c40,"tion,
“hundreds of thousands of pounds!”
If Volumnia have a fault, it is"
rand_v17_trevelyan_edmund,random,Intersecting Fates: The Web of Consequence,Eleanor Hartley,tagged,quote_reading,quotation,c23:p56,"all the earnestness I felt, and all the hope I could not quite feel then.",True,0.878,c23,"ss I felt, and all the hope
I could not quite feel then, and implored him for Ada’s sake not to
put any trust in"
rand_v17_trevelyan_edmund,random,Intersecting Fates: The Web of Consequence,Eleanor Hartley,inline,analysis,uncertain,c23:p56,Could not quite feel then,True,1.000,c23,"I could not quite feel then, and implored him for Ada’s sake not"
rand_v17_trevelyan_edmund,random,Intersecting Fates: The Web of Consequence,Oliver Trevelyan,inline,analysis,uncertain,c23:p56,All the hope I could not quite feel then,True,1.000,c23,"nd all the hope
I could not quite feel then, and implored him for Ada’s sake not"
rand_v17_trevelyan_edmund,random,Intersecting Fates: The Web of Consequence,Oliver Trevelyan,inline,quote_setup,quotation,c23:p56,riding over the court and everything else in his easy way.,True,0.877,c23,"court and everything else in his easy way and drawing
the brightest pictures of the character he w"
rand_v17_trevelyan_edmund,random,"Comedy in Catastrophe: Skimpole, Turveydrop, and the Absurd",Oliver Trevelyan,tagged,quote_reading,quotation,c33:p38,"Who's conspiring?"" ""Why, YOU are!"" ""No, I am not."" ""Yes, you are!"" ""Who says so?"" ""I say so!"" ""Oh, indeed?"" ""Yes, indeed!",False,0.449,c33,"retorts again, “Yes, you are!” To which
Mr. Guppy retorts, “Who says so?” To which Mr. Jobling retorts, “I
say so!” To which Mr. Guppy retorts, “Oh, indeed?” To"
rand_v17_trevelyan_edmund,random,"Comedy in Catastrophe: Skimpole, Turveydrop, and the Absurd",Oliver Trevelyan,tagged,quote_reading,quotation,c33:p38,"And then — and this is the line I love — ""both being now in a heated state, they walk on silently for a while to cool down again.""",True,1.000,c33,"indeed!” And both being now in a heated state,
they walk on silently for a while to cool down again.
“Tony,” says Mr. Guppy the"
rand_v17_trevelyan_edmund,random,"Comedy in Catastrophe: Skimpole, Turveydrop, and the Absurd",Eleanor Hartley,inline,analysis,uncertain,c33:p38,To which... To which... To which,False,0.000,,
rand_v17_trevelyan_edmund,random,"Comedy in Catastrophe: Skimpole, Turveydrop, and the Absurd",Edmund Leigh,tagged,quote_reading,quotation,c20:p63,"Mr. Smallweed modestly observes, 'Gentlemen both!' and drinks.",True,0.863,c20,"llweed—”
Mr. Smallweed modestly observes, “Gentlemen both!” and drinks.
“—Have had a little conversati"
rand_v17_trevelyan_edmund,random,"Comedy in Catastrophe: Skimpole, Turveydrop, and the Absurd",Eleanor Hartley,tagged,quote_reading,quotation,c55:p21,"Mother,"" says the trooper when they are more composed, ""forgive me first of all, for I know my need of it.",True,1.000,c55,"s as she is.
“Mother,” says the trooper when they are more composed, “forgive me
first of all, for I know my need of it.”
Forgive him! She does it"
rand_v17_trevelyan_edmund,random,"Comedy in Catastrophe: Skimpole, Turveydrop, and the Absurd",Eleanor Hartley,tagged,quote_reading,quotation,c55:p21,I know my need of it.,True,1.000,c55,"t of all, for I know my need of it.”
Forgive him! She does it"
rand_v17_trevelyan_edmund,random,"Comedy in Catastrophe: Skimpole, Turveydrop, and the Absurd",Edmund Leigh,inline,analysis,quotation,c55:p21,I know my need of it,True,1.000,c55,"t of all, for I know my need of it.”
Forgive him! She does i"
rand_v17_trevelyan_edmund,random,"Comedy in Catastrophe: Skimpole, Turveydrop, and the Absurd",Oliver Trevelyan,tagged,quote_reading,quotation,c34:p13,There has always been an understanding that this bill was to be what they call renewed. And it has been renewed no end of times.,True,1.000,c34,"wave of his hand. “There has always been an
understanding that this bill was to be what they call renewed. And it
has been renewed no end of times. What do you say now"
rand_v17_trevelyan_edmund,random,"Comedy in Catastrophe: Skimpole, Turveydrop, and the Absurd",Oliver Trevelyan,inline,analysis,quotation,c34:p13,What they call renewed,True,1.000,c34,"this bill was to be what they call renewed. And it
has been re"
rand_v17_trevelyan_edmund,random,The Architecture of Injustice: Bleak House's Final Reckoning,Eleanor Hartley,tagged,quote_reading,quotation,c12:p9,"""You see everything,"" says Sir Leicester with admiration.",True,1.000,c12,"s, I think?”
“You see everything,” says Sir Leicester with admiration.
“Ha!” sighs my Lady. “He i"
rand_v17_trevelyan_edmund,random,The Architecture of Injustice: Bleak House's Final Reckoning,Edmund Leigh,tagged,quote_reading,quotation,c11:p0,"A touch on the lawyer's wrinkled hand as he stands in the dark room, irresolute, makes him start and say, 'What's that?'",True,0.881,c11,"A touch on the lawyer’s wrinkled hand as he stands in the dark room,
irresolute, makes him start and say, “What’s that?”
“It’s me,” returns the old man of the h"
rand_v17_trevelyan_edmund,random,The Architecture of Injustice: Bleak House's Final Reckoning,Oliver Trevelyan,tagged,quote_reading,quotation,c25:p26,"Of Terewth,"" says Mr. Chadband, hitting him again. ""Say not to me that it is NOT the lamp of lamps.",True,1.000,c25,"ter that.
“Of Terewth,” says Mr. Chadband, hitting him again. “Say not to me
that it is NOT the lamp of lamps. I say to you it is. I say to"
rand_v17_trevelyan_edmund,random,The Architecture of Injustice: Bleak House's Final Reckoning,Oliver Trevelyan,tagged,quote_reading,quotation,c25:p26,"I say to you it is. I say to you, a million of times over, it is. It is!",True,1.000,c25,"of lamps. I say to you it is. I say to you, a
million of times over, it is. It is! I say to you that I will
pro"
rand_v17_trevelyan_edmund,random,The Architecture of Injustice: Bleak House's Final Reckoning,Oliver Trevelyan,tagged,quote_reading,quotation,c25:p26,"I say to you that I will proclaim it to you, whether you like it or not; nay, that the less you like it, the more I will proclaim it to you. With a speaking-trumpet!",True,1.000,c25,"is. It is! I say to you that I will
proclaim it to you, whether you like it or not; nay, that the less
you like it, the more I will proclaim it to you. With a
speaking-trumpet! I say to you that if yo"
rand_v17_trevelyan_edmund,random,The Architecture of Injustice: Bleak House's Final Reckoning,Oliver Trevelyan,tagged,quote_reading,quotation,c25:p26,"I say to you that if you rear yourself against it, you shall fall, you shall be bruised, you shall be battered, you shall be flawed, you shall be smashed.",True,1.000,c25,"g-trumpet! I say to you that if you rear yourself against it,
you shall fall, you shall be bruised, you shall be battered, you
shall be flawed, you shall be smashed.”
The present effect of this"
rand_v18_trevelyan_rosen,random,The Fog and the Court: Setting Bleak House's World,Daniel Rosen,tagged,quote_reading,quotation,c16:p33,"Oh, not so bad as me. I'm a reg'lar one I am!",False,0.594,c16,"a reg’lar one I am! You didn’t
know him, did you?”
“How dare you ask me if I knew him"
rand_v18_trevelyan_rosen,random,The Fog and the Court: Setting Bleak House's World,Caroline Woodcourt,tagged,quote_reading,quotation,c43:p1,My lot has been so blest that I can relate little of myself which is not a story of goodness and generosity in others.,True,1.000,c43,"t is all, all over. My lot has
been so blest that I can relate little of myself which is not a story
of goodness and generosity in others. I may well pass tha"
rand_v18_trevelyan_rosen,random,The Fog and the Court: Setting Bleak House's World,Oliver Trevelyan,tagged,quote_reading,quotation,c31:p67,You had better turn him out.,True,0.857,c31,"turn him out,” said Mr. Skimpole.
“What do you mean?” inquired my g"
rand_v18_trevelyan_rosen,random,"Sweeping Injustice: Jo, the Law, and Social Decay",Oliver Trevelyan,tagged,quote_reading,quotation,c11:p91,"Gentlemen, if you'll permit me, I'll attempt a short description of a scene of real life that came off here to-day.",True,1.000,c11,"“Gentlemen, if you’ll permit me, I’ll attempt a short
description of a scene of real life that came off here to-day.” Is
much applauded and encouraged; go"
rand_v18_trevelyan_rosen,random,"Sweeping Injustice: Jo, the Law, and Social Decay",Daniel Rosen,tagged,quote_reading,quotation,c39:p9,"Don't say nothing done, sir. That is scarcely fair, sir, scarcely fair!",False,0.591,c39,"es. “That is
scarcely fair, sir, scarcely fair!”
“Why, what IS done?” says Richard, turning gloomily upon him."
rand_v18_trevelyan_rosen,random,"Sweeping Injustice: Jo, the Law, and Social Decay",Caroline Woodcourt,tagged,quote_reading,quotation,c21:p83,like two young cubs might leave a traveller to the parental bear,True,0.833,c21,"bs might leave a traveller
to the parental bear.
“And there you sit, I suppose, all the day long, eh?” s"
rand_v18_trevelyan_rosen,random,"Sweeping Injustice: Jo, the Law, and Social Decay",Oliver Trevelyan,tagged,quote_reading,quotation,c28:p54,"I have been an apprentice and a workman. I have lived on workman's wages, years and years, and beyond a certain point have had to educate myself.",True,0.822,c28,"an. I have lived on workman’s wages, years and
years, and beyond a certain point have had to educate myself. My wife
was a foreman’s daughter, and plainly brought up. We have three
daug"
rand_v18_trevelyan_rosen,random,"Sweeping Injustice: Jo, the Law, and Social Decay",Oliver Trevelyan,tagged,quote_reading,quotation,c57:p44,"Whenever you find a young man behind the kitchen-door, you give that young man in charge on suspicion of being secreted in a dwelling-house with an unlawful purpose.",True,1.000,c57,", my dear. Whenever you find a young man behind the
kitchen-door, you give that young man in charge on suspicion of being
secreted in a dwelling-house with an unlawful purpose.”
We were now in front o"
rand_v18_trevelyan_rosen,random,A Gentleman Undone: Richard's Spiral Into Chancery,Daniel Rosen,tagged,quote_reading,quotation,c65:p7,more like people coming out from a farce or a juggler than from a court of justice.,True,1.000,c65,"amused and were more like people coming out from a farce
or a juggler than from a court of justice. We stood aside, watchin"
rand_v18_trevelyan_rosen,random,A Gentleman Undone: Richard's Spiral Into Chancery,Daniel Rosen,tagged,quote_reading,quotation,c65:p7,"immense masses of papers of all shapes and no shapes, which the bearers staggered under.",True,0.879,c65,"nse masses of papers of all shapes and no shapes,
which the bearers staggered under, and threw down for the time being,
anyhow,"
rand_v18_trevelyan_rosen,random,A Gentleman Undone: Richard's Spiral Into Chancery,Oliver Trevelyan,inline,analysis,quotation,c65:p7,All shapes and no shapes,True,1.000,c65,"s of papers of all shapes and no shapes,
which the bearers stagg"
rand_v18_trevelyan_rosen,random,A Gentleman Undone: Richard's Spiral Into Chancery,Caroline Woodcourt,tagged,quote_reading,quotation,c23:p89,"We have been engaged for some time, father, and Miss Summerson, hearing of it, advised that we should declare the fact to you.",False,0.678,c23,"y own
child!”
“We have been engaged for some time, father,” faltered Prince, “and
Miss Summerson, hearing of it, advised that we should declare the
fact to you and wa"
rand_v18_trevelyan_rosen,random,A Gentleman Undone: Richard's Spiral Into Chancery,Daniel Rosen,tagged,quote_reading,quotation,c6:p49,"in simplicity, and freshness, and enthusiasm, and a fine guileless inaptitude for all worldly affairs, he is a perfect child.",True,1.000,c6,"in
simplicity, and freshness, and enthusiasm, and a fine guileless
inaptitude for all worldly affairs, he is a perfect child.”
We felt that he must be very interest"
rand_v18_trevelyan_rosen,random,A Gentleman Undone: Richard's Spiral Into Chancery,Daniel Rosen,inline,analysis,uncertain,c6:p49,A fine guileless inaptitude for all worldly affairs,True,1.000,c6,"a fine guileless
inaptitude for all worldly affairs, he is a perfect child.”
We felt that"
rand_v18_trevelyan_rosen,random,The Portrait and the Past: Lady Dedlock's Dangerous Knowledge,Oliver Trevelyan,tagged,quote_reading,quotation,c51:p47,Richard's name in great white letters on a hearse-like panel.,True,1.000,c51,"hen we came to
Richard’s name in great white letters on a hearse-like panel.
I should have knocked, b"
rand_v18_trevelyan_rosen,random,The Portrait and the Past: Lady Dedlock's Dangerous Knowledge,Caroline Woodcourt,tagged,quote_reading,quotation,c39:p78,"My reasons are not of a personal nature at all, but they are amply sufficient for myself.",True,1.000,c39,"personal nature at all, but they
are amply sufficient for myself.”
“No doubt, no doubt.” Mr. Tulkinghorn is as imperturbable as t"
rand_v18_trevelyan_rosen,random,The Portrait and the Past: Lady Dedlock's Dangerous Knowledge,Caroline Woodcourt,inline,analysis,uncertain,c39:p78,Amply sufficient for myself,True,1.000,c39,"elf.”
“No doubt, no doubt.” Mr. Tulkinghorn is as imperturbable as"
rand_v18_trevelyan_rosen,random,The Portrait and the Past: Lady Dedlock's Dangerous Knowledge,Caroline Woodcourt,inline,analysis,uncertain,c66:p4,The British Grenadiers.,False,0.000,,
rand_v18_trevelyan_rosen,random,The Portrait and the Past: Lady Dedlock's Dangerous Knowledge,Caroline Woodcourt,tagged,quote_reading,quotation,c66:p4,But I never own to it before the old girl. Discipline must be maintained.,True,1.000,c66,"and down, “But I never own to it before the
old girl. Discipline must be maintained.”
The greater part of the ho"
rand_v18_trevelyan_rosen,random,The Bleak Comedy: Dickens' Satire and Survival,Caroline Woodcourt,tagged,quote_reading,quotation,c19:p6,"Over all the legal neighbourhood there hangs, like some great veil of rust or gigantic cobweb, the idleness and pensiveness of the long vacation.",True,1.000,c19,"fastidious mind.
Over all the legal neighbourhood there hangs, like some great veil of
rust or gigantic cobweb, the idleness and pensiveness of the long
vacation. Mr. Snagsby, law-stati"
rand_v18_trevelyan_rosen,random,The Bleak Comedy: Dickens' Satire and Survival,Caroline Woodcourt,inline,analysis,uncertain,c19:p6,sensible of the influence,True,1.000,c19,"sitor
Street, is sensible of the influence not only in his mind a"
rand_v18_trevelyan_rosen,random,The Bleak Comedy: Dickens' Satire and Survival,Oliver Trevelyan,inline,quote_setup,uncertain,c19:p6,a-rolling and a-bowling right round you,True,1.000,c19,"and with the sea a-rolling
and a-bowling right round you.
Guster is busy in the"
rand_v18_trevelyan_rosen,random,The Bleak Comedy: Dickens' Satire and Survival,Oliver Trevelyan,tagged,quote_reading,quotation,c19:p6,What a thing it is in such hot weather to think that you live in an island with the sea a-rolling and a-bowling right round you.,True,1.000,c19,"two ’prentices, what a thing it is in such hot
weather to think that you live in an island with the sea a-rolling
and a-bowling right round you.
Guster is busy in the"
rand_v18_trevelyan_rosen,random,The Bleak Comedy: Dickens' Satire and Survival,Oliver Trevelyan,tagged,quote_reading,quotation,c42:p69,"My fair friend,"" says Mr. Tulkinghorn, ""make another visit here, or at Mr. Snagsby's, and you shall learn.",True,1.000,c42,"y fair friend,” says Mr. Tulkinghorn, “make another visit here, or
at Mr. Snagsby’s, and you shall learn.”
“In that case you will send me to the p"
rand_v18_trevelyan_rosen,random,The Bleak Comedy: Dickens' Satire and Survival,Oliver Trevelyan,tagged,quote_reading,quotation,c49:p113,"I can't look chance men in the face with these things on. Do, for God's sake, pull my hat forward.",False,0.600,c49,"in’t it a pity? It looks so.”
“I can’t look chance men in the face with these things on,” Mr.
George hurriedly replies. “Do, for God’s sak"
rand_v18_trevelyan_rosen,random,The Bleak Comedy: Dickens' Satire and Survival,Daniel Rosen,inline,quote_setup,uncertain,c58:p44,With such power of movement as he has,True,1.000,c58,"Leicester,
with such power of movement as he has, arranges himself a little"
rand_v18_trevelyan_rosen,random,The Bleak Comedy: Dickens' Satire and Survival,Daniel Rosen,tagged,quote_reading,quotation,c58:p44,"Sir Leicester, with such power of movement as he has, arranges himself a little to receive him.",True,1.000,c58,"rch of him. Sir Leicester,
with such power of movement as he has, arranges himself a little to
receive him. When he has done so, he loo"
